depth,magnitude_a,time,latitude,longitude
47,5.2,20110317054442.64, 372193, 1433710
50,5,20110317071449.83, 385746, 1442190
22.42,5.5,20110317083817.56, 390936, 1424378
31.14,5.9,20110317131357.35, 400758, 1422469
43,5.2,20110317140657.53, 375757, 1433609
42,5.7,20110317151240.44, 374474, 1433040
31.59,5.2,20110317152429.89, 371576, 1420565
43,5.1,20110317154818.83, 384842, 1440045
17.21,5.4,20110317172522.76, 364085, 1415108
28.7,5,20110317175940.39, 400928, 1422975
27.87,5.7,2011031721322.49, 353781, 1405871
47.01,5.7,20110317215453.66, 364426, 1411856
9,5.7,20110318035531.97, 370851, 1423139
43,5,2011031809123.98, 353567, 1420813
28,5.4,20110318094116.26, 355914, 1414984
44.31,5.2,20110318114747.36, 371122, 1415194
44,5.5,20110318122355.07, 374813, 1432683
34.58,5.4,20110318170134.43, 354930, 1410672
41,5,2011031819397.26, 373060, 1441586
39,5,20110318223838.75, 374113, 1432865
54,5,20110319022849.45, 351032, 1420367
23.39,5,20110319033245.47, 391105, 1422661
22,5.2,20110319041916.3, 363094, 1424399
43.33,5.2,2011031904534.58, 373589, 1413510
36.67,5.7,20110319083259.82, 391112, 1422526
16.37,5.3,2011031908492.65, 374364, 1415470
4.95,5.3,20110319084931.45, 364424, 1403627
12.77,6.1,20110319102242.3, 393957, 1432089
21,5.7,20110319102710.44, 393686, 1431915
42,5,20110319113150.41, 382439, 1443086
5.37,6.1,20110319185648.06, 364702, 1403429
19.23,5.2,20110320100941.6, 391137, 1423815
29.31,5.5,20110320103045.53, 365635, 1411064
42.17,5.4,20110320145528.36, 373978, 1413897
34,5.1,20110320165412.52, 395441, 1433551
57,5.2,20110320165627.29, 361230, 1415924
51.41,5.6,20110320170048.69, 222356, 1211712
47.81,5.9,20110320210347.52, 392066, 1420290
35.89,5.2,20110320234850.41, 352572, 1411611
62,5.1,20110321020856.27, 371193, 1434337
48.87,5,2011032114084.28, 361441, 1413459
71,5.1,2011032114549.4, 361815, 1420999
21.51,5,20110322014656.4, 374436, 1421834
4,5.2,2011032203023.12, 375771, 1442699
69.06,5,20110322101344.87, 360517, 1415616
36.97,5.9,20110322123834.78, 351583, 1411424
39.06,5.1,20110322145934.43, 354817, 1414899
28,6.7,20110322161840.84, 370516, 1441488
43,6.4,2011032218195.28, 371895, 1415462
0.35,6.5,20110322184425.48, 395516, 1433966
17.33,5.6,20110322202135.12, 394574, 1432356
56,5.6,20110322210122, 365062, 1431420
48.42,5.9,2011032221045.04, 361388, 1413763
21.61,6,20110322225049.81, 355163, 1414688
22.68,5.8,20110323000346.28, 355251, 1414581
33.7,5.2,20110323004927.43, 391336, 1422399
51.75,5.1,20110323010548.34, 354885, 1414525
34.74,5.4,2011032301127.28, 354866, 1415020
52.2,5,20110323040958.07, 361322, 1414094
7.6,6,20110323071228.78, 370509, 1404727
0.93,5.8,20110323071352.77, 370212, 1404616
6.69,5.5,20110323073456.09, 370589, 1404775
7.3,5.8,20110323073631.31, 370380, 1404624
4.85,5.1,20110323075327.35, 370436, 1404783
38.47,5,20110323084650.58, 351552, 1411369
32.77,5.1,20110323090641.6, 391504, 1422421
27,5.2,20110323183552.75, 393694, 1433788
50.96,5.1,20110323194335.31, 364097, 1412729
38,5.2,20110323225625.44, 373867, 1425146
26.76,5.2,20110324054310.79, 355751, 1411545
37.67,5.2,2011032412587.47, 383614, 1425550
33.71,6.2,20110324172058.62, 390460, 1422146
46,5.4,20110325041718.13, 380965, 1433301
10,5.2,20110325184345.57, 375326, 1434219
44.66,6.3,20110325203624.28, 384375, 1420643
76,5.2,20110326000113.97, 362030, 1423394
48.96,5.2,20110326191834.86, 383401, 1415349
35.97,5,20110327122017.57, 400900, 1422493
31.37,5,20110327192319.76, 351885, 1410984
300,5,2011032720022.93, 215786, 1432413
36.42,5.4,20110327224133.43, 385845, 1422426
31.69,6.5,20110328072357.02, 382302, 1422078
72.9,5.3,20110328144454.78, 362174, 1415189
17.67,5.3,20110328201843.11, 385034, 1425824
39,5.2,20110329194819.43, 231249, 1243801
13.37,6.6,20110329195430.44, 372452, 1422818
8,5.6,20110330013544.16, 393924, 1434693
80,6.3,20110330142952.69, 360744, 1422828
30.12,5.3,20110330215137.17, 352665, 1411366
41.73,5.1,2011033022004.07, 383908, 1420932
49.95,5,2011033022194.79, 363899, 1405594
47.39,6.1,20110331161529.67, 385234, 1420506
14.26,5.2,20110401043459.41, 374333, 1422495
12.44,5,20110401194944.12, 401541, 1402184
45.23,6,20110401205754.6, 392018, 1420997
63.37,5.2,20110401234432.52, 361437, 1413917
3.05,5.5,20110402020343.35, 401813, 1432225
41.67,5.2,2011040213087.34, 384637, 1420579
53.63,5,20110402165553.65, 361242, 1395773
20,5.1,2011040312096.12, 364929, 1421486
46.8,5.4,20110403163845.14, 373753, 1413902
56,5.1,20110404040736.56, 373817, 1442204
40,5,20110404173821.5, 374872, 1423458
29.22,5.2,2011040418398.17, 370449, 1420098
27.02,5,20110406070158.26, 382402, 1421865
45.9,5.3,20110406225451.13, 373806, 1413433
65.89,7.2,20110407233243.46, 381225, 1415521
8,5,20110408070215.42, 390621, 1430135
34,5.2,20110409034228.98, 433230, 1473207
19.72,5.1,20110409102524, 364677, 1421502
58.16,5.4,20110409184220.35, 381484, 1414887
61.6,5.8,20110409215749.49, 300096, 1315033
52.71,5.1,20110411063553.96, 364449, 1410928
28.89,5,20110411135144.82, 372818, 1411944
6.42,7,20110411171612.02, 365674, 1404036
9.18,5.7,20110411171747.5, 365348, 1404291
5.25,5.4,20110411172629.04, 370376, 1403739
12.39,5.1,20110411180518.42, 365932, 1404385
10.58,5.9,20110411204235.16, 365795, 1403809
10.64,5,20110412005755.82, 370373, 1403920
47,5.4,20110412025333.34, 374014, 1442449
0,5.6,20110412072616.87, 364912, 1383634
26.27,6.4,20110412080815.89, 352890, 1405208
15.08,6.4,20110412140742.28, 370315, 1403861
48.26,5.5,20110413043748.46, 392062, 1420388
26.9,5.3,20110413083620.2, 352920, 1405274
4.52,5.7,20110413100758.05, 365491, 1404241
0,6.3,20110414045718.53, 393889, 1434853
15,5.3,20110414050229.95, 393437, 1432872
33,5.7,20110414053220.09, 393880, 1432798
8.77,5.1,20110414073549.78, 364670, 1403439
10.75,5.4,20110414120858.35, 365903, 1404638
28,6,20110414150842.61, 353103, 1422791
32,5,20110414193232.19, 394738, 1432556
31.08,5,20110415233423.77, 391008, 1422536
0,5.1,20110416061032.61, 371735, 1423046
137.13,5.8,20110416101111.35, 251252, 1240141
78.8,5.9,20110416111931.67, 362045, 1395673
528.74,5.1,20110416182025.35, 275505, 1393560
54,5.4,20110417053648.13, 365615, 1434570
53.45,5,20110419231020.02, 361013, 1394845
84.25,5,2011042008072.24, 340723, 1401488
10,5.7,2011042109391.59, 401979, 1434077
10.79,6,20110421105440.51, 401860, 1433905
12.6,5,20110421120832.51, 371147, 1422448
31.34,5.2,20110421171813.01, 381926, 1421391
46.44,6,2011042122372.18, 354051, 1404113
48.15,5.6,20110422011116.94, 373069, 1412712
21.42,5.4,20110423002516.16, 371017, 1411169
35.16,6.1,20110423191246.2, 390795, 1430008
39.63,5.1,20110425060634.37, 351353, 1411466
38.81,5,20110425180018.59, 361044, 1410157
25.13,5,20110426061412.94, 365226, 1421324
12.52,5.2,20110426130147.3, 371716, 1411485
46.3,5,2011042621121.52, 360516, 1395857
54,5,20110428090222.55, 364716, 1423836
43.53,5.7,20110428182746.79, 372480, 1414689
175,5.3,20110429221246.34, 210851, 1215417
44.07,5.2,20110430071930.97, 385032, 1420685
36.94,5.3,20110430140631.1, 364557, 1411685
30.68,5.1,20110503062547.99, 400340, 1424334
44,5.5,20110504172349.41, 370276, 1432070
42,6.1,20110505235819.13, 381273, 1440714
6.36,5.2,20110506020427.38, 370590, 1404855
51,5.4,20110506033612.37, 354149, 1422087
35,5.6,20110506082122.44, 260497, 1284035
33.59,5.7,20110508055220.34, 401469, 1423006
442.1,5,2011050921163.43, 464037, 1444479
45,5.6,20110510051553.82, 374776, 1433707
51,5,20110510161612.83, 371876, 1433505
47,5.1,20110510173029.2, 375083, 1433588
58,5.4,20110510191438.85, 361358, 1415176
631.71,5.6,2011051100261.4, 433131, 1312988
52,5,20110511082534.47, 382765, 1443659
43,5.2,2011051110205.3, 375134, 1433514
65,5.4,20110512031431.68, 360514, 1422643
40.92,5.9,20110514083550.99, 371966, 1413770
48.07,5,20110515073027.48, 425129, 1461872
47.66,5.1,20110515085048.12, 373934, 1413498
5.91,5.1,20110515192514.43, 370428, 1422951
68,5.3,20110515211420.77, 371724, 1423333
5,5,2011051721420.21, 272394, 1432727
42,5.5,20110519181243.74, 371033, 1425088
35.86,5.8,20110520094615.48, 354809, 1411055
40.72,5.2,20110520162846.45, 372710, 1412908
48.33,5.5,20110522070627.44, 354377, 1403866
0,5.3,20110522103411.68, 240679, 1214293
45,5.6,20110522234610.21, 373504, 1432746
27,5.8,20110524124050.04, 394700, 1432925
44.43,5,20110524204920.31, 362399, 1410734
6.61,5,20110525053613.43, 370674, 1404989
585,5.4,20110525190249.39, 484152, 1482413
77.18,5,2011052822464.77, 361812, 1420800
15.05,5,20110531043636.86, 363074, 1405587
10.01,5,20110531085339.95, 401559, 1432297
47.98,5.3,20110531212835.76, 392052, 1420373
11.65,5.1,2011060101267.97, 401498, 1432113
33,5.1,20110601121411.03, 394659, 1434242
463,5.1,20110602083418.39, 270086, 1402619
43,5.1,20110603020746.61, 215659, 1211266
57,6.1,2011060309052.77, 371815, 1434999
29.61,5.5,20110604010014.16, 365942, 1411267
10.51,5.2,20110604015731.01, 350575, 1324023
33.58,5,20110609071114.03, 390241, 1422656
22.23,5.2,2011060919262.83, 371358, 1421663
12.59,5.7,20110609193832.94, 362983, 1405825
36.14,5,20110611073553.91, 382180, 1421337
16.28,5.1,20110613155029.38, 395684, 1431365
73.05,5.1,20110614214854.99, 430709, 1452169
50,6,20110614220652.81, 374870, 1433496
28.12,5.3,2011061423560.08, 392941, 1423170
105,5.2,2011061513416.02, 265477, 1435622
436.06,5,20110616035345.17, 281211, 1400281
45,5,20110616072818.21, 231868, 1291703
27.65,6,2011061820314.61, 373706, 1414928
21.1,5.5,20110621174939.9, 354557, 1412844
73,5,20110622061558.64, 361766, 1415100
22.78,5.5,20110622232855.75, 400382, 1425487
36.4,6.9,20110623065050.73, 395687, 1423545
57.2,5.3,2011062319352.29, 382801, 1413647
57.24,5.4,20110625023926.46, 415798, 1424320
4.3,5.4,20110630081637.06, 361131, 1375728
3.69,5.1,20110630082133.76, 361135, 1375727
176,5,20110704010559.82, 451668, 1494306
7.33,5.5,20110705191843.44, 335943, 1351405
186.67,5,20110706024442.95, 280452, 1410283
76.38,5.9,2011070700150.04, 362248, 1414725
55.48,5.6,20110708033541.84, 370582, 1410777
34,7.3,2011071009577.36, 380191, 1433040
39,5,20110710100349.07, 375817, 1431636
48.23,5.1,20110711132928.38, 392050, 1420363
47.25,5.1,20110713003723.24, 381987, 1420043
14.21,5.3,2011071305479.75, 371746, 1411048
115.86,5.1,20110713161940.72, 245979, 1234771
28.61,5.4,20110714131049.48, 365374, 1413115
66.36,5.4,20110715210110.8, 360982, 1400500
480.52,5.4,20110716030024.34, 270560, 1401890
30.8,5.4,20110719103848.4, 371953, 1414546
42,5,20110720060740.41, 362176, 1442416
59.2,5.2,20110721041814.37, 271393, 1281890
20,5,20110721100325.55, 393628, 1434835
47.16,6.4,20110723133423.87, 385242, 1420547
44.45,5.2,2011072500078.82, 385065, 1420709
45.81,6.3,20110725035125.3, 374252, 1413760
44.79,5.2,20110725200446.38, 383383, 1420466
36.96,5.7,20110725205448.95, 351469, 1411392
2.7,5.7,20110728180132.9, 401772, 1433149
29,5.6,20110729235317.45, 364127, 1420803
55,5.2,20110730222127.59, 345197, 1421393
57.31,6.5,20110731035350.64, 365419, 1411328
37.09,5.5,20110801023557.15, 414257, 1430079
43.11,5.8,20110801224447.86, 394896, 1421521
23.03,6.2,20110801235811.04, 344242, 1383293
28.11,5.2,20110806161452.41, 352039, 1410944
30.22,5.3,20110811223122.83, 382695, 1421383
52.26,6.1,2011081203224.71, 365813, 1410966
26.98,5.2,20110812043745.41, 342452, 1380496
26.3,5,20110813230052.68, 370051, 1412398
169.33,5.9,20110815204438.89, 231153, 1434813
87,5,20110816123635.2, 284910, 1431151
36,5,20110816214258.02, 381188, 1434117
35.17,5.4,20110817043518.94, 400746, 1422678
30.66,5.1,2011081712054.36, 382761, 1421128
52,6.2,2011081720448.67, 364612, 1434582
51.15,6.5,20110819143631.61, 373894, 1414780
34,6.1,20110822202335.34, 360643, 1415904
576,5.2,2011083011427.89, 254991, 1402405
12,5.5,20110831202220.33, 211651, 1203095
39,5.3,20110831225537.08, 205000, 1225977
43,5.1,20110901222535.52, 204879, 1230040
0,5,2011090414021.79, 434350, 1475098
35.88,5.2,20110907025450.43, 363976, 1414138
10.23,5.1,20110907222943.08, 421564, 1423535
39.61,5.2,20110908223811.29, 371639, 1415546
50.88,6.3,2011091517008.62, 361532, 1412900
7.4,6.6,20110917042635.86, 401555, 1430517
5.56,5.2,20110917043958.94, 401451, 1430981
5.16,5.7,20110917051110.85, 401593, 1432880
3.69,6.1,2011091706082.54, 401484, 1431277
4.89,5.8,20110917063632.9, 400832, 1432321
14.75,5.8,20110917074042.13, 401654, 1432369
14.34,5.5,20110917163354.74, 401498, 1430018
7.56,5.8,20110917163416.84, 401769, 1431255
6.52,5.1,20110918025444.37, 401699, 1431968
19.29,5.8,20110918160417.83, 395577, 1431341
66.48,5,20110918193946.37, 415615, 1422648
48.2,5.2,20110919033223.67, 374604, 1413650
8.64,5.2,20110921223057.12, 364423, 1403463
4.17,5.1,20110923171556.06, 364157, 1403708
48.25,5,20110923221225.58, 392038, 1420389
8.84,5.4,2011092919055.66, 370795, 1405217
17.58,5.3,2011100301490.69, 372026, 1413813
455.65,5.7,20111004103726.63, 264721, 1405225
84,5.1,2011100413152.24, 225203, 1434415
12,5,20111005141736.39, 401102, 1420114
0.68,5.4,20111005185958.75, 363197, 1373901
0,5.2,20111005190610.19, 363293, 1373884
200,5.3,20111006095740.84, 223531, 1440835
49,5.1,20111006204432.48, 373994, 1450850
67.21,5,20111007115118.14, 413391, 1420349
46.99,5.6,20111010114557.02, 373046, 1412918
10,5,20111017150348.3, 224224, 1245022
43,5,20111017150350.58, 225253, 1245327
195.5,6.3,20111021170236.94, 434761, 1423915
30.45,5,20111026020852.47, 365774, 1410883
209.2,5.5,20111030122344.87, 251304, 1225956
41,5,20111102012125.3, 360037, 1414597
217,7,2011110811596.91, 271785, 1254434
11.14,5.3,20111116094353.89, 340954, 1413570
19.94,5.1,20111117184259.59, 354916, 1415398
8.99,5.3,20111120102340.78, 364264, 1403529
11.66,5.4,20111121191629.59, 345230, 1325362
45.41,6.1,20111124042430.45, 371981, 1413676
43.21,6.2,20111124192533.75, 414502, 1425324
22.02,5.2,20111203055529, 352114, 1401934
48,5.2,20111205100112.12, 361477, 1415831
57,5,20111208121748.01, 284153, 1422399
431,5.7,20111210044252.48, 464561, 1445342
28.59,5.5,20111211102243.8, 280784, 1293261
48.82,5.1,2011121413018.25, 352133, 1371466
30,5,20111215162328.36, 444536, 1492789
34,5.4,20111215220553.57, 314473, 1415999
20,5.8,20111216001242.58, 314864, 1420254
29.4,5,20111220152619.64, 400330, 1424192
99,5.2,20111221172031.94, 231711, 1442347
78,5.3,20111227180429.3, 311605, 1405250
432.58,5.1,20111231020722.08, 305537, 1384095
681,5.7,20160102132216.25, 450037, 1303209
179.14,5.3,20160103233930.58, 233405, 1424092
58,5.6,20160105112111.67, 303162, 1325312
52,5,20160106044611.37, 373549, 1442684
185.17,6,20160106065951.32, 221316, 1434980
28.43,5.4,20160109231238.36, 280275, 1292958
264.96,6.2,2016011202081.96, 442584, 1411263
51.51,6.7,20160114122533.31, 415821, 1424807
11,5.1,20160117210356.31, 250922, 1443001
29.34,5.8,20160119111325.96, 225003, 1211753
49.52,5.1,20160121065341.69, 430405, 1460312
21.87,5.6,20160202143146.84, 394085, 1425442
201,5.8,20160202231922.25, 252470, 1232547
16,6.4,20160206045724.34, 224875, 1202695
438.39,6,20160215030924.69, 301861, 1390702
0,5,20160218100937.41, 225436, 1205798
26,5.3,20160219221350.89, 371397, 1421016
119.97,5.8,20160222062641.07, 243652, 1432179
31.42,5.3,20160301044738.16, 234936, 1232221
30,5.1,2016031103390.71, 432448, 1490401
223.74,5.3,20160314160317.26, 294386, 1291710
22.59,5.3,20160318231249.28, 285476, 1431065
28.71,6.5,2016040111397.85, 331940, 1362299
11.39,6.5,20160414212634.43, 324450, 1304852
8.26,5.8,20160414220735.29, 324653, 1305097
11.1,5,20160414223843.5, 324061, 1304411
14.2,5.1,20160414234341.17, 324602, 1304964
6.71,6.4,20160415000346.45, 324204, 1304666
10.52,5,20160415000621.3, 324170, 1304515
12.45,7.3,2016041601255.47, 324527, 1304578
11.79,5.7,20160416012537.71, 331648, 1312119
10.99,5.3,20160416013051.97, 323899, 1304254
15.16,5.4,2016041601447.49, 324519, 1304569
10.55,5.9,20160416014555.45, 325179, 1305394
6.89,5.9,20160416030310.78, 325783, 1310521
10.89,5.8,20160416035553.08, 330159, 1311146
5.7,5.4,20160416071137.48, 331629, 1312374
15.91,5.4,20160416094832.68, 325082, 1305010
12.3,5.4,2016041616021.03, 324195, 1304320
8.64,5.8,20160418204157.94, 330012, 1311199
9.96,5.5,20160419175213.69, 323211, 1303812
10.79,5,2016041920473.36, 323431, 1303919
48.51,5.8,20160420211943.63, 374629, 1414133
0,5,20160426031312.95, 211802, 1211267
51.74,5,20160427000124.71, 381059, 1414143
23.02,5.9,20160428001713.87, 240790, 1214097
27.52,5.1,20160428002736.95, 240353, 1213463
44,5.9,20160503090050.53, 432943, 1473601
10.56,5,20160506141119.26, 310560, 1290173
6.5,5.5,2016050714429.29, 310572, 1285958
119,5,20160511203016.46, 241631, 1414252
36.74,6.5,20160512121715.47, 243956, 1215542
31,6.4,20160512132956.62, 244189, 1215986
66.54,5,20160512153230.14, 431226, 1463915
55.73,5.5,20160513172412.09, 243571, 1215544
9.64,5.1,20160514040546.92, 310124, 1290012
42.2,5.5,2016051621232.28, 360204, 1395321
112.57,5,20160517104747.97, 242295, 1415543
5.23,5,2016051822598.27, 255966, 1404811
143,5.2,20160521150642.57, 310136, 1401345
38,5.4,20160526001042.98, 225324, 1451672
64,5.6,20160527124429.05, 265797, 1301824
49,5.2,20160527124640.63, 265445, 1301276
85.11,5.3,20160530184747.9, 242768, 1262935
235.94,6.2,20160531142348.49, 252699, 1223057
46,5.1,2016061021073.76, 382615, 1442422
66.17,5.5,20160613132142.66, 265733, 1301863
56,5.2,2016061313274.18, 265627, 1301559
72.32,5.2,20160615000157.02, 265466, 1301611
10.51,5.3,20160616142128.2, 415691, 1405922
107,5.2,20160620032053.34, 201289, 1212974
142.55,5,20160623001417.8, 225750, 1431940
53.71,6.2,20160624060530.61, 232984, 1231994
19.2,5.9,2016062707574.32, 365939, 1422412
43,5.2,20160630031243.23, 395208, 1443635
217.61,5,20160712205746.88, 251531, 1404696
144,5.1,2016071316348.28, 255014, 1405819
35.58,5,20160714111725.93, 332536, 1392534
42.36,5,2016071713242.87, 360238, 1395574
32.77,5.2,20160719125750.36, 352491, 1402117
41.79,5,20160720072533.06, 360126, 1395691
458,5.6,20160723100019.04, 470555, 1472254
52,5,20160723115210.96, 300885, 1415061
23.44,5.4,20160726001154.79, 263254, 1284487
56.59,5.4,20160727234717.09, 362704, 1403685
533.52,6.4,20160805012434.72, 250757, 1415418
46.86,5.6,20160815160440.22, 372277, 1414499
47.71,5.4,20160819210741.95, 363360, 1410793
41,5.4,20160820141455.99, 393728, 1433846
11.22,6.4,20160820180123.64, 402201, 1434673
178,5.4,2016082018470.74, 234071, 1420896
12,6.2,2016082100583.28, 402205, 1434121
10.73,5.5,20160821011035.4, 402433, 1432996
7.59,5.3,20160821012812.06, 401869, 1433873
48,5.3,20160821214658.16, 282983, 1414780
22,5.2,20160821214912.73, 403868, 1434163
18,5.4,2016082208137.8, 395244, 1434469
33.23,5.3,2016082215117.43, 382293, 1421010
418.49,5.8,2016082218336.54, 295163, 1392630
498.34,6.1,20160826020441.55, 303474, 1381320
112,5,2016082923377.61, 242777, 1404721
12.77,5.2,2016083119462.7, 324330, 1303703
27.21,5.3,20160902222933.83, 341989, 1414781
46.75,5.4,20160909205316.07, 362328, 1410181
46,5,2016091001549.65, 220875, 1221186
0.84,5,20160911140818.56, 252042, 1242570
40,5.2,20160912194432.77, 354924, 1291570
36,5.8,20160912203254.64, 354789, 1291630
50,6.5,20160921012115.71, 303311, 1421924
25,5.9,2016092300578.18, 342487, 1415211
31.81,6.7,20160923091431.35, 342378, 1415063
28.2,5.7,20160923143431.38, 342359, 1413557
26.61,5.7,20160923151313.16, 342104, 1414209
9,5.7,20160923192819.55, 342685, 1413865
45,5,20160924000512.26, 302961, 1421071
15.08,5.2,20160924192043.4, 342560, 1414818
20.36,5.1,2016092419524.35, 342373, 1414701
29.45,5.4,20160926141324.62, 413910, 1425960
44.28,5.6,20160926141957.53, 272575, 1283725
22.25,5.3,20160930082059.38, 342085, 1414696
35.78,5.3,20161004211348.88, 344265, 1412160
43,5.8,20161004230048.69, 274378, 1420562
176,5,20161006125446.99, 250175, 1405329
0,5.8,20161007005159.57, 224720, 1213118
49.85,5,20161012040227.19, 421954, 1430254
19.96,5.2,2016101616374.8, 381940, 1413164
37.09,5.3,20161020114953.69, 355176, 1403148
132.48,5.8,20161020152559.12, 223458, 1435396
10.61,6.6,20161021140722.57, 352283, 1335137
8.94,5,20161021145317.57, 352168, 1335207
529,5.2,20161022030833.89, 284681, 1390641
