tag,year,month,day,hour,minute,second,time_se,latitude,latitude_m,latitude_se,longitude,longitude_m,longitude_se,depth,depth_se,magnitude_a,magnitude_a_type,magnitude_b,magnitude_b_type,timetable,evaluation,info_assistance,max_seismic,damate_scale,tsunami_scale,area_large,area_Small,region,observation_points,flag
J,2018,02,01,05,32,2.33,0.06, 35,2530, 027, 133,4969, 019,10.01,0.79,0.5,V,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    , 14,A
J,2018,02,01,05,33,9.23,0.14, 38,5543, 046, 140,2773, 065,148.26,1.1,3.4,V,0, ,5,1,1, , , ,2, 52,NORTHERN YAMAGATA PREF  , 40,K
J,2018,02,01,05,35,51.16,0.05, 32,3315, 010, 131,3992, 018,15.95,0.52,0.5,V,0, ,5,1,1, , , ,7,278,NORTHERN MIYAZAKI PREF  , 19,A
J,2018,02,01,05,35,58.93,0.21, 43,4253, 023, 144,4180, 026,0.25,1.91,1.8,V,0, ,5,1,1, , , ,1,  5,SHIRETOKO PENINSULA REG , 20,K
J,2018,02,01,05,37,36.65,0.05, 35,3071, 020, 135,5784, 019,14.14,0.72,1,V,0, ,5,1,1, , , ,5,181,WESTERN FUKUI PREF      , 32,A
J,2018,02,01,05,43,11.68,0.06, 34,0586, 014, 135,1193, 027,5.71,1.1,0.4,V,0, ,5,1,1, , , ,5,190,NW WAKAYAMA PREF        , 20,A
J,2018,02,01,05,43,41.19,0.09, 33,5723, 018, 134,1833, 023,36.78,0.69,0.1,V,0, ,5,1,1, , , ,6,231,TOKUSHIMA PREF          , 17,A
J,2018,02,01,05,46,2.32,0.06, 33,2339, 016, 132,4412, 017,36.91,0.6,0.3,V,0, ,5,1,1, , , ,6,235,SW EHIME PREF           , 30,A
J,2018,02,01,05,51,13,0.14, 35,4827, 032, 140,5379, 061,12.21,1.08,1.4,V,0, ,5,1,1, , , ,3,110,NEAR CHOSHI CITY        , 23,A
J,2018,02,01,05,54,41.57,0.05, 35,5186, 017, 137,3564, 019,7.57,0.88,0.3,V,0, ,5,1,1, , , ,4,148,WESTERN NAGANO PREF     , 20,A
J,2018,02,01,05,58,0.16,0.04, 33,5086, 024, 134,5892, 012,11.5,0.75,0.5,V,0, ,5,1,1, , , ,5,207,S PART OF KII CHANNEL   , 21,A
J,2018,02,01,06,02,28.32,0.06, 33,2631, 018, 134,0180, 019,30.12,0.57,2.3,V,0, ,5,1,1, , , ,6,232,SE KOCHI PREF           , 35,K
J,2018,02,01,06,06,59.48,0.31, 41,5351, 132, 142,4644, 121,39.22,2.45,1.4,V,0, ,5,1,1, , , ,1, 30,S OFF URAKAWA           , 12,k
J,2018,02,01,06,09,10.54,0.11, 27,2698, 156, 128,4127, 281,36.18,1.25,1.6,v,0, ,5,1,1, , , ,7,294,NEAR OKINAWAJIMA ISLAND ,  6,A
J,2018,02,01,06,17,57.66,0.08, 33,3175, 030, 134,3597, 036,35.13,1.03,0.8,V,0, ,5,1,1, , , ,6,249,SE OFF SHIKOKU          , 28,A
J,2018,02,01,06,18,6.49,0.23, 32,1861, 135, 138,0299, 068,37,0,2.4,V,0, ,5,2,1, , , ,4,171,FAR S OFF TOKAI DISTRICT, 10,k
J,2018,02,01,06,18,38.93,0.08, 36,4839, 030, 138,2444, 035,8.75,1.52,0.6,V,0, ,5,1,1, , , ,4,144,NORTHERN NAGANO PREF    , 17,A
J,2018,02,01,06,22,23.64,0.25, 37,1872, 072, 141,4230, 139,42.21,4.14,1.3,V,0, ,5,1,1, , , ,2, 69,E OFF FUKUSHIMA PREF    , 18,k
J,2018,02,01,06,22,48,0.23, 31,0628, 044, 129,1549, 083,10.69,2.86,0, ,0, ,5,1,1, , , ,7,284,SW OFF KYUSHU           ,  5,s
J,2018,02,01,06,24,41.93,0.1, 35,0921, 018, 137,3595, 015,14.96,0.77,0.1,V,0, ,5,1,1, , , ,4,160,NE AICHI PREF           , 13,A
J,2018,02,01,06,25,41.1,0.11, 28,0385, 041, 129,1073, 059,26.11,1.12,1.3,v,0, ,5,1,1, , , ,7,296,NEAR AMAMI-OSHIMA ISLAND,  4,k
J,2018,02,01,06,27,48.46,0.08, 32,3016, 016, 131,3095, 026,17.16,0.91,0.7,V,0, ,5,1,1, , , ,7,278,NORTHERN MIYAZAKI PREF  , 24,A
J,2018,02,01,06,27,53.73,0.1, 32,3647, 046, 130,4037, 037,4.83,2.24,0,V,0, ,5,1,1, , , ,7,271,SOUTHERN KUMAMOTO PREF  , 12,A
J,2018,02,01,06,28,44.72,0.24, 34,0597, 044, 135,1033, 072,5.34,3.25,0,v,0, ,5,1,1, , , ,5,190,NW WAKAYAMA PREF        ,  7,a
J,2018,02,01,06,31,37.55,0.09, 36,1287, 017, 137,5375, 025,9.5,0.86,-0.1,V,0, ,5,1,1, , , ,4,147,CENTRAL NAGANO PREF     , 17,A
J,2018,02,01,06,35,26.52,0.08, 39,5350, 018, 141,4782, 045,67.46,0.67,0.8,V,0, ,5,1,1, , , ,2, 48,NORTHERN IWATE PREF     , 34,k
J,2018,02,01,06,38,25.2,0.1, 31,1938, 031, 130,3693, 028,10.56,1.81,0.5,V,0, ,5,1,1, , , ,7,275,SATSUMA PENINSULA REGION, 11,A
J,2018,02,01,06,40,0.2,0.3, 31,0901, 086, 130,0790, 081,8.75,4.98,0.9,v,0, ,5,1,1, , , ,7,275,SATSUMA PENINSULA REGION,  5,k
J,2018,02,01,06,43,40.22,0.07, 39,3463, 026, 140,2267, 039,4.17,1.64,0.4,V,0, ,5,1,1, , , ,2, 47,SOUTHERN AKITA PREF     , 14,k
J,2018,02,01,06,43,49.73,0.05, 33,3910, 038, 134,4171, 023,13.11,1.87,0.4,v,0, ,5,1,1, , , ,6,249,SE OFF SHIKOKU          , 16,A
J,2018,02,01,06,44,22.91,0.07, 33,5324, 015, 135,0381, 020,11.59,0.37,-0.1,V,0, ,5,1,1, , , ,5,207,S PART OF KII CHANNEL   ,  8,k
J,2018,02,01,06,47,31.04,0.15, 36,1202, 021, 137,5874, 029,11.5,1.03,0,v,0, ,5,1,1, , , ,4,147,CENTRAL NAGANO PREF     ,  7,A
J,2018,02,01,06,51,39.44,0.05, 32,4382, 014, 130,3626, 033,10.63,0.79,0.2,V,0, ,5,1,1, , , ,7,269,NW KUMAMOTO PREF        , 14,A
J,2018,02,01,06,52,37.83,0.06, 43,4243, 028, 144,4150, 029,4.44,1.63,1,V,0, ,5,1,1, , , ,1,  5,SHIRETOKO PENINSULA REG , 21,A
J,2018,02,01,06,54,57.68,0.07, 36,3992, 014, 140,3587, 029,8.24,0.42,0,V,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   ,  7,k
J,2018,02,01,06,55,0.66,0.04, 36,5302, 016, 140,3442, 026,6.45,1.12,1.5,V,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   , 20,k
J,2018,02,01,06,56,48.65,0.13, 37,4675, 039, 141,4435, 058,30.06,1.88,0.9,V,0, ,5,1,1, , , ,2, 69,E OFF FUKUSHIMA PREF    , 11,k
J,2018,02,01,06,57,56.09,0.14, 38,2286, 041, 142,0655, 072,31.77,1.68,1.6,V,0, ,5,1,1, , , ,2, 65,E OFF MIYAGI PREF       , 36,k
J,2018,02,01,07,05,45.84,0.15, 37,1044, 034, 141,1222, 086,46.1,1,1.6,V,0, ,5,1,1, , , ,2, 69,E OFF FUKUSHIMA PREF    , 34,k
J,2018,02,01,07,08,19.54,0.07, 35,5694, 019, 138,0615, 021,9.96,0.78,0.2,V,0, ,5,1,1, , , ,4,150,AKAISHI MOUNTAINS REG   , 19,A
J,2018,02,01,07,08,25.16,0.08, 33,5136, 021, 135,3899, 021,42.14,0.66,0.2,v,0, ,5,1,1, , , ,5,192,SOUTHERN WAKAYAMA PREF  , 19,A
J,2018,02,01,07,15,27.79,0.04, 43,3493, 012, 143,2688, 020,7.58,0.95,0.8,V,0, ,5,1,1, , , ,1,  4,ABASHIRI REGION         , 15,A
J,2018,02,01,07,16,45.29,0.04, 35,0826, 015, 136,4396, 011,12.56,0.65,0.5,V,0, ,5,1,1, , , ,4,161,CENTRAL AICHI PREF      , 20,K
J,2018,02,01,07,18,15.54,0.42, 31,1765, 037, 129,5979, 042,0.88,3.87,0.9,V,0, ,5,1,1, , , ,7,284,SW OFF KYUSHU           , 13,A
J,2018,02,01,07,19,53.93,0.27, 35,2687, 087, 133,5062, 064,10.68,2.83,0.5,V,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    , 11,A
J,2018,02,01,07,20,11.21,0.13, 35,0378, 045, 135,3520, 044,9.45,1.98,0.1,V,0, ,5,1,1, , , ,5,183,MID KYOTO PREF          , 19,A
J,2018,02,01,07,21,32.88,0.03, 34,5865, 012, 135,2830, 012,8.06,0.54,0.4,V,0, ,5,1,1, , , ,5,184,KYOTO OSAKA BORDER REG  , 19,A
J,2018,02,01,07,22,58.33,0.06, 36,5029, 016, 140,3498, 034,5.2,1.03,-0.2,v,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   ,  9,k
J,2018,02,01,07,36,23.55,0.15, 37,1467, 035, 141,2477, 076,33.01,1.17,1.4,V,0, ,5,1,1, , , ,2, 69,E OFF FUKUSHIMA PREF    , 26,k
J,2018,02,01,07,47,57.2,0.03, 32,1281, 008, 130,2021, 014,8.03,0.51,0.2,v,0, ,5,1,1, , , ,7,268,AMAKUSA REGION          ,  8,A
J,2018,02,01,07,55,5.43,0.11, 32,3501, 021, 130,4355, 021,7.83,0.97,-0.3,v,0, ,5,1,1, , , ,7,271,SOUTHERN KUMAMOTO PREF  ,  5,A
J,2018,02,01,08,01,16.89,0.12, 35,2648, 075, 133,5028, 034,6.83,2.63,0.2,v,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    ,  9,A
J,2018,02,01,08,09,11.42,0.1, 32,2274, 028, 130,4089, 024,10.5,1.26,-0.1,v,0, ,5,1,1, , , ,7,271,SOUTHERN KUMAMOTO PREF  , 11,A
J,2018,02,01,08,38,16.99,0.07, 36,2870, 011, 140,5619, 033,14.71,0.9,1.6,V,0, ,5,1,1, , , ,3,111,E OFF IBARAKI PREF      , 31,A
J,2018,02,01,08,38,52.89,0.17, 39,5408, 034, 142,4063, 086,32.42,1.83,2.3,V,0, ,5,1,1, , , ,2, 62,E OFF IWATE PREF        , 30,K
J,2018,02,01,08,43,28.58,0.04, 36,4837, 014, 140,3243, 034,7.01,0.62,0.1,v,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   ,  9,A
J,2018,02,01,08,49,54.13,0.14, 35,2499, 038, 133,5027, 033,10.91,1.29,0.7,V,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    , 14,A
J,2018,02,01,09,00,35.63,0.12, 39,4080, 024, 142,2508, 069,34.59,1,1.1,V,0, ,5,1,1, , , ,2, 62,E OFF IWATE PREF        , 21,A
J,2018,02,01,09,03,57.28,0.05, 40,0284, 010, 140,3175, 011,3.21,1.12,0.8,v,0, ,5,1,1, , , ,2, 46,NORTHERN AKITA PREF     ,  8,k
J,2018,02,01,09,04,53.26,0.02, 36,5267, 007, 140,3443, 014,6.99,0.5,1,V,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   , 19,k
J,2018,02,01,09,06,25.12,0.31, 29,3672, 113, 130,4842, 131,45,0,2.1,V,0, ,5,2,1, , , ,7,296,NEAR AMAMI-OSHIMA ISLAND, 12,K
J,2018,02,01,09,08,58.24,0.23, 42,4887, 122, 144,5894, 079,52.49,1.65,1.5,v,0, ,5,1,1, , , ,1, 27,OFF NEMURO PENINSULA    , 11,A
J,2018,02,01,09,14,56.14,0.2, 31,1496, 048, 130,2144, 086,159.42,1.65,2.8,V,0, ,5,1,1, , , ,7,275,SATSUMA PENINSULA REGION, 32,K
J,2018,02,01,09,15,38.53,0.12, 38,4632, 032, 141,3806, 071,66.33,0.92,1,V,0, ,5,1,1, , , ,2, 50,NORTHERN MIYAGI PREF    , 25,A
J,2018,02,01,09,16,51,0.11, 32,1644, 031, 131,4465, 054,30.41,0.74,1.2,V,0, ,5,1,1, , , ,7,300,HYUGANADA REGION        , 30,A
J,2018,02,01,09,19,31.73,0.09, 33,5307, 019, 134,3859, 030,9.17,0.49,0.3,V,0, ,5,1,1, , , ,6,231,TOKUSHIMA PREF          ,  8,A
J,2018,02,01,09,22,13.89,0.12, 32,3022, 019, 131,3129, 029,17.05,1.25,0.3,V,0, ,5,1,1, , , ,7,278,NORTHERN MIYAZAKI PREF  , 14,A
J,2018,02,01,09,22,48.82,0.07, 32,4079, 019, 130,4337, 026,12.4,0.89,0.4,v,0, ,5,1,1, , , ,7,269,NW KUMAMOTO PREF        , 14,A
J,2018,02,01,09,23,8.66,0.21, 34,2459, 093, 136,5596, 081,3,0,0,v,0, ,5,2,1, , , ,4,169,ENSYUNADA               ,  6,A
J,2018,02,01,09,26,23.74,0.33, 42,1995, 087, 142,5791, 100,59.96,2.72,1,V,0, ,5,1,1, , , ,1, 11,HIDAKA MOUNTAINS REGION , 22,A
J,2018,02,01,09,30,46.77,0.3, 34,2249, 070, 140,1765, 083,63.78,3.68,2,V,0, ,5,1,1, , , ,3,106,FAR S OFF BOSO PENINSULA, 20,K
J,2018,02,01,09,33,58.48,0.02, 35,2594, 010, 133,4934, 007,9.44,0.32,1.6,V,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    , 32,A
J,2018,02,01,09,38,52.02,0.24, 34,0559, 038, 135,0552, 084,3.66,3.89,0.2,V,0, ,5,1,1, , , ,5,190,NW WAKAYAMA PREF        , 13,A
J,2018,02,01,09,43,44.97,0.03, 32,1195, 013, 130,2125, 013,5.98,0.72,0.7,V,0, ,5,1,1, , , ,7,271,SOUTHERN KUMAMOTO PREF  , 16,A
J,2018,02,01,09,48,14.94,0.13, 36,1238, 024, 140,4953, 063,25.23,0.98,1.5,V,0, ,5,1,1, , , ,3,111,E OFF IBARAKI PREF      , 24,A
J,2018,02,01,09,52,15.41,0.05, 32,4171, 013, 130,4249, 018,15.24,0.68,0.7,V,0, ,5,1,1, , , ,7,269,NW KUMAMOTO PREF        , 23,A
J,2018,02,01,09,54,38.24,0.05, 31,4286, 013, 131,0323, 021,12.57,0.67,0.8,V,0, ,5,1,1, , , ,7,277,SOUTHERN MIYAZAKI PREF  , 22,A
J,2018,02,01,09,57,58.32,0.12, 37,5689, 029, 141,0735, 043,67.14,1.12,1.3,V,0, ,5,1,1, , , ,2, 67,SENDAI BAY REGION       , 19,k
J,2018,02,01,10,06,14.42,0.12, 35,3193, 026, 138,5550, 028,19.15,0.87,0.4,V,0, ,5,1,1, , , ,4,152,EASTERN YAMANASHI PREF  , 19,A
J,2018,02,01,10,07,58.84,0.11, 22,5430, 037, 121,1528, 058,0,0,0, ,0, ,5,2,1, , , ,8,311,TAIWAN REGION           , 10,k
J,2018,02,01,10,09,51.99,0.12, 35,0695, 021, 138,1110, 033,13.38,0.93,0,v,0, ,5,1,1, , , ,4,157,CENTRAL SHIZUOKA PREF   ,  9,K
J,2018,02,01,10,16,24.5,0.11, 36,3558, 027, 137,4405, 029,2.28,2.89,0,V,0, ,5,1,1, , , ,4,143,HIDA MOUNTAINS REGION   ,  6,k
J,2018,02,01,10,18,20.6,0.46, 39,3847, 101, 143,1843, 217,13,0,2,V,0, ,5,2,1, , , ,2, 63,FAR E OFF SANRIKU       , 14,k
J,2018,02,01,10,19,58.72,0.15, 35,5495, 037, 140,2836, 047,37.42,1.38,1.3,V,0, ,5,1,1, , , ,3, 87,SOUTHERN IBARAKI PREF   , 29,A
J,2018,02,01,10,32,57.68,0.17, 37,1471, 042, 141,2602, 071,20.12,2.01,1.5,V,0, ,5,1,1, , , ,2, 69,E OFF FUKUSHIMA PREF    , 12,A
J,2018,02,01,10,39,35.26,0.23, 36,2887, 063, 141,1487, 119,48,0,0, ,0, ,5,2,1, , , ,3,111,E OFF IBARAKI PREF      , 11,k
J,2018,02,01,10,40,31,0.13, 37,0260, 043, 141,0400, 096,85.14,0.99,1.8,V,0, ,5,1,1, , , ,2, 69,E OFF FUKUSHIMA PREF    , 27,K
J,2018,02,01,10,47,37.76,0.08, 33,4756, 017, 135,2108, 023,9.46,0.92,0,V,0, ,5,1,1, , , ,5,191,CENTRAL WAKAYAMA PREF   , 15,A
J,2018,02,01,10,48,8.86,0.36, 39,2647, 081, 142,3224, 175,27.87,3.15,1.4,V,0, ,5,1,1, , , ,2, 62,E OFF IWATE PREF        , 21,A
J,2018,02,01,10,48,41.46,0.08, 32,3143, 033, 130,3827, 025,9.73,1.02,0.2,V,0, ,5,1,1, , , ,7,271,SOUTHERN KUMAMOTO PREF  , 13,A
J,2018,02,01,10,50,33.22,0.02, 34,5668, 007, 132,4951, 009,6.86,0.63,1,V,0, ,5,1,1, , , ,6,224,SHIMANE HIROSHIMA BORDER, 32,A
J,2018,02,01,10,53,5.48,0.03, 34,0384, 008, 135,1844, 011,4.73,0.41,-0.2,V,0, ,5,1,1, , , ,5,190,NW WAKAYAMA PREF        ,  6,k
J,2018,02,01,10,59,19.38,0.09, 37,0159, 018, 138,5681, 029,10.72,0.87,0.9,V,0, ,5,1,1, , , ,4,132,MID NIIGATA PREF        , 10,A
J,2018,02,01,10,59,49.63,0.39, 42,0987, 044, 139,1864, 184,5.49,1.47,1.4,v,0, ,5,1,1, , , ,1, 18,SW OFF HOKKAIDO         , 11,A
J,2018,02,01,11,00,41.39,0.12, 35,1631, 023, 139,0859, 037,11.11,0.94,0.1,V,0, ,5,1,1, , , ,3, 98,HAKONE REGION           , 10,k
J,2018,02,01,11,08,53.49,0.24, 38,2467, 071, 142,0806, 129,33.48,3.3,1.2,V,0, ,5,1,1, , , ,2, 65,E OFF MIYAGI PREF       , 14,A
J,2018,02,01,11,12,6.3,0.28, 28,4709, 043, 128,2279, 129,25,0,0, ,0, ,5,2,1, , , ,7,286,NW OFF AMAMI-OSHIMA IS  ,  5,k
J,2018,02,01,11,14,0.92,0.08, 35,3389, 013, 139,0795, 015,15.53,0.67,0.5,V,0, ,5,1,1, , , ,4,152,EASTERN YAMANASHI PREF  , 16,A
J,2018,02,01,11,14,35.16,0.24, 35,2535, 088, 133,4974, 058,10.12,2.33,0.2,V,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    ,  9,A
J,2018,02,01,11,15,1.04,0.07, 36,5678, 017, 140,4385, 034,13.29,0.75,0.7,V,0, ,5,1,1, , , ,2, 56,EASTERN FUKUSHIMA PREF  , 18,A
J,2018,02,01,11,19,55.23,0.25, 36,3694, 122, 139,2090, 142,10,0,0.1,V,0, ,5,2,1, , , ,3, 83,TOCHIGI GUNMA BORDER    ,  7,A
J,2018,02,01,11,22,47.02,0.1, 39,1304, 028, 142,2783, 059,36.43,1.59,0.6,v,0, ,5,1,1, , , ,2, 62,E OFF IWATE PREF        ,  7,k
J,2018,02,01,11,24,53.21,0.08, 32,3833, 015, 131,4062, 031,13.98,0.74,0.3,v,0, ,5,1,1, , , ,7,278,NORTHERN MIYAZAKI PREF  , 10,A
J,2018,02,01,11,25,10.75,0.13, 38,4433, 029, 141,3351, 064,56.05,1.03,0.9,V,0, ,5,1,1, , , ,2, 50,NORTHERN MIYAGI PREF    , 22,k
J,2018,02,01,11,29,50.59,0.31, 33,5003, 137, 135,1391, 086,9.76,2.74,0.3,V,0, ,5,1,1, , , ,5,191,CENTRAL WAKAYAMA PREF   , 10,a
J,2018,02,01,11,34,4.2,0.12, 38,1121, 044, 141,4071, 062,47.73,0.76,1.1,V,0, ,5,1,1, , , ,2, 65,E OFF MIYAGI PREF       , 22,A
J,2018,02,01,11,38,34.45,0.26, 35,1607, 054, 135,3990, 051,13.82,2.63,0,v,0, ,5,1,1, , , ,5,183,MID KYOTO PREF          , 10,A
J,2018,02,01,11,38,50.91,0.14, 27,5943, 059, 129,3496, 055,16.51,2.86,1.7,v,0, ,5,1,1, , , ,7,296,NEAR AMAMI-OSHIMA ISLAND,  4,K
J,2018,02,01,11,40,1.82,0.04, 36,4850, 010, 140,3274, 018,9.76,0.5,0.7,V,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   , 21,A
J,2018,02,01,11,41,5.59,0.14, 33,5230, 027, 135,0029, 055,11.75,0.65,0.3,V,0, ,5,1,1, , , ,5,207,S PART OF KII CHANNEL   ,  7,A
J,2018,02,01,11,41,14.59,0.54, 40,4874, 180, 140,0503, 192,166.54,4.54,0, ,0, ,5,1,1, , , ,2, 59,W OFF AOMORI PREF       ,  7,k
J,2018,02,01,11,46,59.91,0.09, 40,0878, 024, 141,5090, 045,57.13,0.68,1.3,V,0, ,5,1,1, , , ,2, 48,NORTHERN IWATE PREF     , 29,A
J,2018,02,01,11,54,32.68,0.13, 35,0530, 069, 135,4819, 056,350.57,1.12,3.9,V,0, ,5,1,1, , , ,5,183,MID KYOTO PREF          , 37,K
J,2018,02,01,11,55,42.37,0.1, 34,0996, 016, 135,3734, 019,8.89,0.74,-0.2,v,0, ,5,1,1, , , ,5,189,NE WAKAYAMA PREF        ,  3,s
J,2018,02,01,11,56,32.13,0.33, 34,1035, 068, 135,0856, 114,6.85,2.29,0.6,V,0, ,5,1,1, , , ,5,190,NW WAKAYAMA PREF        , 12,A
J,2018,02,01,11,57,31.73,0.17, 33,0906, 071, 134,4664, 046,21,0,1.1,V,0, ,5,2,1, , , ,6,249,SE OFF SHIKOKU          , 16,A
J,2018,02,01,11,59,28.77,0.05, 35,2357, 020, 133,5061, 013,8.47,0.51,-0.1,v,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    ,  5,A
J,2018,02,01,12,02,51.12,0.02, 35,2330, 010, 133,5364, 008,9.86,0.37,0.9,V,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    , 29,A
J,2018,02,01,12,03,4.44,0.03, 32,1194, 011, 130,2130, 013,6.47,0.69,3,V,0, ,5,1,1,1, , ,7,271,SOUTHERN KUMAMOTO PREF  , 19,K
J,2018,02,01,12,04,17.96,0.1, 32,1160, 034, 130,2094, 043,7.13,1.47,0.5,v,0, ,5,1,1, , , ,7,268,AMAKUSA REGION          , 10,A
J,2018,02,01,12,06,40.15,0.04, 32,1187, 019, 130,2106, 022,5.08,0.83,0.2,V,0, ,5,1,1, , , ,7,271,SOUTHERN KUMAMOTO PREF  ,  9,A
J,2018,02,01,12,06,57.93,0.26, 36,1308, 078, 139,4508, 080,55.91,1.71,0.5,V,0, ,5,1,1, , , ,3, 88,SW IBARAKI PREF         , 13,A
J,2018,02,01,12,07,17.08,0.11, 32,1194, 047, 130,2132, 057,3.62,1.99,0.3,v,0, ,5,1,1, , , ,7,271,SOUTHERN KUMAMOTO PREF  ,  7,A
J,2018,02,01,12,14,4.02,0.05, 32,4138, 013, 130,4415, 018,13.21,0.77,0.4,V,0, ,5,1,1, , , ,7,269,NW KUMAMOTO PREF        , 24,A
J,2018,02,01,12,14,13.97,0.15, 36,1159, 029, 137,5836, 041,8.71,1.39,-0.3,v,0, ,5,1,1, , , ,4,147,CENTRAL NAGANO PREF     , 11,A
J,2018,02,01,12,14,24.48,0.26, 41,3323, 095, 142,1864, 095,67.29,3.29,1.4,V,0, ,5,1,1, , , ,2, 60,E OFF AOMORI PREF       , 22,k
J,2018,02,01,12,19,34.24,0.08, 32,1198, 029, 130,2064, 038,5.88,1.2,0.1,v,0, ,5,1,1, , , ,7,268,AMAKUSA REGION          ,  7,A
J,2018,02,01,12,21,34.77,0.08, 37,0751, 014, 139,1924, 026,9.2,1.4,0.1,V,0, ,5,1,1, , , ,2, 54,WESTERN FUKUSHIMA PREF  , 10,k
J,2018,02,01,12,23,30.59,0.51, 44,2773, 249, 148,1362, 371,126,0,3.1,V,0, ,5,2,1, , , ,1, 25,SE OFF ETOROFU          , 14,k
J,2018,02,01,12,36,43.37,0.11, 35,5202, 033, 140,1079, 041,54.33,0.88,0.8,V,0, ,5,1,1, , , ,3, 87,SOUTHERN IBARAKI PREF   , 16,A
J,2018,02,01,12,38,46.6,0.09, 40,0308, 022, 141,4824, 042,55.67,0.71,1.6,V,0, ,5,1,1, , , ,2, 48,NORTHERN IWATE PREF     , 32,A
J,2018,02,01,12,39,49.12,0.17, 24,1188, 063, 124,3594, 042,17,0,2.5,V,0, ,5,2,1, , , ,7,290,NEAR ISHIGAKIJIMA ISLAND, 11,K
J,2018,02,01,12,42,27.93,0.16, 37,1081, 042, 141,3629, 077,40.41,1.95,1.2,V,0, ,5,1,1, , , ,2, 69,E OFF FUKUSHIMA PREF    , 21,A
J,2018,02,01,12,44,5.14,0.19, 32,1391, 079, 130,2842, 108,8,0,0,v,0, ,5,2,1, , , ,7,271,SOUTHERN KUMAMOTO PREF  ,  7,A
J,2018,02,01,12,46,15.74,0.37, 36,4983, 090, 140,3530, 102,10.79,2.78,0.3,v,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   ,  9,A
J,2018,02,01,12,50,15.21,0.27, 37,2471, 060, 142,3877, 113,7,0,2.1,V,0, ,5,2,1, , , ,2, 70,FAR E OFF FUKUSHIMA PREF, 10,s
J,2018,02,01,12,50,40.19,0.13, 36,2462, 032, 138,0260, 043,10.7,1.39,0.4,V,0, ,5,1,1, , , ,4,145,NEAR MATSUSHIRO         , 16,A
J,2018,02,01,12,52,46.43,0.07, 36,4550, 028, 138,3334, 026,0,0,0.5,v,0, ,5,2,1, , , ,4,144,NORTHERN NAGANO PREF    , 11,A
J,2018,02,01,12,53,43.34,0.03, 36,4633, 007, 140,3374, 016,9.28,0.39,1.4,V,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   , 32,A
J,2018,02,01,12,54,13.82,0.04, 35,3513, 012, 135,0223, 011,9.19,0.52,0.3,v,0, ,5,1,1, , , ,5,182,NORTHERN KYOTO PREF     , 14,A
J,2018,02,01,12,55,35.83,0.22, 36,1776, 064, 140,5299, 095,40.86,1.38,1.2,v,0, ,5,1,1, , , ,3,111,E OFF IBARAKI PREF      , 15,A
J,2018,02,01,12,56,18.82,0.15, 32,1148, 043, 130,1909, 075,3.45,2.03,-0.1,v,0, ,5,1,1, , , ,7,268,AMAKUSA REGION          ,  7,A
J,2018,02,01,12,58,4.43,0.03, 32,4857, 009, 130,3414, 017,13.04,0.51,0.8,V,0, ,5,1,1, , , ,7,269,NW KUMAMOTO PREF        , 25,A
J,2018,02,01,12,58,47.22,0.06, 40,0843, 021, 141,0750, 023,8.57,1.06,0.4,V,0, ,5,1,1, , , ,2, 48,NORTHERN IWATE PREF     , 17,A
J,2018,02,01,13,03,35.59,0.3, 42,1506, 080, 142,3952, 093,21.47,2.08,0.5,V,0, ,5,1,1, , , ,1, 12,HIDAKA REGION           ,  6,k
J,2018,02,01,13,07,2.91,0.11, 34,4381, 050, 139,1732, 040,0,0,1,V,0, ,5,2,1, , , ,3,102,NEAR IZU-OSHIMA ISLAND  , 19,A
J,2018,02,01,13,09,24.69,0.06, 36,4041, 012, 140,3878, 028,9.01,0.49,0.3,v,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   , 11,A
J,2018,02,01,13,14,21.22,0.09, 35,2672, 022, 139,0598, 022,22.58,0.7,0.6,V,0, ,5,1,1, , , ,3, 97,KANAGAWA PREF           , 22,A
J,2018,02,01,13,14,44.94,0.28, 29,5470, 093, 131,5885, 125,69,0,2.3,V,0, ,5,2,1, , , ,7,296,NEAR AMAMI-OSHIMA ISLAND,  7,k
J,2018,02,01,13,15,11.32,0.03, 35,2565, 013, 133,4957, 010,9,0.47,1.2,V,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    , 32,A
